,lsoa,crime type,percentage
16317,E01006082,"Vehicle 
crime",0.09146341463414634
16318,E01006082,"Anti-social 
behaviour",0.14634146341463414
16319,E01006082,Shoplifting,0.04878048780487805
16320,E01006082,Bicycle theft,0.006097560975609756
16321,E01006082,Drugs,0.006097560975609756
16322,E01006082,"Possession 
of 
weapons",0.006097560975609756
16323,E01006082,"Theft 
from the person",0.012195121951219513
16324,E01006085,Other theft,0.07547169811320754
16325,E01006085,Robbery,0.018867924528301886
16326,E01006085,"Violence 
and 
sexual offences",0.32075471698113206
16327,E01006085,Burglary,0.16981132075471697
16328,E01006085,Public order,0.11320754716981132
16329,E01006085,"Criminal damage 
and 
arson",0.11320754716981132
16330,E01006085,"Vehicle 
crime",0.11320754716981132
16331,E01006085,"Anti-social 
behaviour",0.03773584905660377
16332,E01006085,Bicycle theft,0.018867924528301886
16333,E01006085,Drugs,0.018867924528301886
16334,E01006086,Other theft,0.0379746835443038
16335,E01006086,Robbery,0.02531645569620253
16336,E01006086,"Violence 
and 
sexual offences",0.31645569620253167
16337,E01006086,Burglary,0.08860759493670886
16338,E01006086,Public order,0.06329113924050633
16339,E01006086,"Criminal damage 
and 
arson",0.1518987341772152
16340,E01006086,"Vehicle 
crime",0.16455696202531644
16341,E01006086,"Anti-social 
behaviour",0.0759493670886076
16342,E01006086,Bicycle theft,0.012658227848101266
16343,E01006086,Drugs,0.012658227848101266
16344,E01006086,"Possession 
of 
weapons",0.012658227848101266
16345,E01006086,"Theft 
from the person",0.0379746835443038
16346,E01006134,Other theft,0.08196721311475409
16347,E01006134,"Violence 
and 
sexual offences",0.3442622950819672
16348,E01006134,Burglary,0.2786885245901639
16349,E01006134,Public order,0.03278688524590164
16350,E01006134,Other crime,0.03278688524590164
16351,E01006134,"Criminal damage 
and 
arson",0.03278688524590164
16352,E01006134,"Vehicle 
crime",0.09836065573770492
16353,E01006134,"Anti-social 
behaviour",0.06557377049180328
16354,E01006134,Drugs,0.03278688524590164
16355,E01006135,Other theft,0.0449438202247191
16356,E01006135,Robbery,0.0056179775280898875
16357,E01006135,"Violence 
and 
sexual offences",0.2696629213483146
16358,E01006135,Burglary,0.09550561797752809
16359,E01006135,Public order,0.0898876404494382
16360,E01006135,Other crime,0.011235955056179775
16361,E01006135,"Criminal damage 
and 
arson",0.0449438202247191
16362,E01006135,"Vehicle 
crime",0.10674157303370786
16363,E01006135,"Anti-social 
behaviour",0.10112359550561797
16364,E01006135,Shoplifting,0.1853932584269663
16365,E01006135,Bicycle theft,0.02247191011235955
16366,E01006135,Drugs,0.02247191011235955
16367,E01006136,Other theft,0.13043478260869565
16368,E01006136,"Violence 
and 
sexual offences",0.15942028985507245
16369,E01006136,Burglary,0.2753623188405797
16370,E01006136,Public order,0.057971014492753624
16371,E01006136,Other crime,0.014492753623188406
16372,E01006136,"Criminal damage 
and 
arson",0.057971014492753624
16373,E01006136,"Vehicle 
crime",0.13043478260869565
16374,E01006136,"Anti-social 
behaviour",0.15942028985507245
16375,E01006136,Drugs,0.014492753623188406
16376,E01006137,Other theft,0.11578947368421053
16377,E01006137,Robbery,0.010526315789473684
16378,E01006137,"Violence 
and 
sexual offences",0.21052631578947367
16379,E01006137,Burglary,0.28421052631578947
16380,E01006137,Public order,0.042105263157894736
16381,E01006137,Other crime,0.010526315789473684
16382,E01006137,"Criminal damage 
and 
arson",0.09473684210526316
16383,E01006137,"Vehicle 
crime",0.09473684210526316
16384,E01006137,"Anti-social 
behaviour",0.12631578947368421
16385,E01006137,Drugs,0.010526315789473684
16386,E01006138,Other theft,0.05970149253731343
16387,E01006138,Robbery,0.029850746268656716
16388,E01006138,"Violence 
and 
sexual offences",0.3283582089552239
16389,E01006138,Burglary,0.1417910447761194
16390,E01006138,Public order,0.07462686567164178
16391,E01006138,Other crime,0.029850746268656716
16392,E01006138,"Criminal damage 
and 
arson",0.06716417910447761
16393,E01006138,"Vehicle 
crime",0.06716417910447761
16394,E01006138,"Anti-social 
behaviour",0.17164179104477612
16395,E01006138,Shoplifting,0.022388059701492536
16396,E01006138,Bicycle theft,0.007462686567164179
16397,E01012476,Other theft,0.07692307692307693
16398,E01012476,Robbery,0.02564102564102564
16399,E01012476,"Violence 
and 
sexual offences",0.05128205128205128
16400,E01012476,Burglary,0.05128205128205128
16401,E01012476,Public order,0.05128205128205128
16402,E01012476,Other crime,0.05128205128205128
16403,E01012476,"Criminal damage 
and 
arson",0.02564102564102564
16404,E01012476,"Vehicle 
crime",0.20512820512820512
16405,E01012476,"Anti-social 
behaviour",0.46153846153846156
16406,E01006315,Other theft,0.07142857142857142
16407,E01006315,"Violence 
and 
sexual offences",0.2857142857142857
16408,E01006315,Burglary,0.17857142857142858
16409,E01006315,Public order,0.10714285714285714
16410,E01006315,"Criminal damage 
and 
arson",0.14285714285714285
16411,E01006315,"Vehicle 
crime",0.10714285714285714
16412,E01006315,"Anti-social 
behaviour",0.10714285714285714
16413,E01006316,Other theft,0.14864864864864866
16414,E01006316,Robbery,0.006756756756756757
16415,E01006316,"Violence 
and 
sexual offences",0.40540540540540543
16416,E01006316,Burglary,0.08108108108108109
16417,E01006316,Public order,0.07432432432432433
16418,E01006316,"Criminal damage 
and 
arson",0.0472972972972973
16419,E01006316,"Vehicle 
crime",0.12837837837837837
16420,E01006316,"Anti-social 
behaviour",0.08783783783783784
16421,E01006316,Shoplifting,0.006756756756756757
16422,E01006316,"Possession 
of 
weapons",0.006756756756756757
16423,E01006316,"Theft 
from the person",0.006756756756756757
16424,E01006317,Other theft,0.0821917808219178
16425,E01006317,Robbery,0.0273972602739726
16426,E01006317,"Violence 
and 
sexual offences",0.410958904109589
16427,E01006317,Burglary,0.0821917808219178
16428,E01006317,Public order,0.0684931506849315
16429,E01006317,"Criminal damage 
and 
arson",0.1506849315068493
16430,E01006317,"Vehicle 
crime",0.0547945205479452
16431,E01006317,"Anti-social 
behaviour",0.0958904109589041
16432,E01006317,Bicycle theft,0.0273972602739726
16433,E01006319,Other theft,0.037037037037037035
16434,E01006319,Robbery,0.009259259259259259
16435,E01006319,"Violence 
and 
sexual offences",0.4351851851851852
16436,E01006319,Burglary,0.05555555555555555
16437,E01006319,Public order,0.06481481481481481
16438,E01006319,Other crime,0.009259259259259259
16439,E01006319,"Criminal damage 
and 
arson",0.12037037037037036
16440,E01006319,"Vehicle 
crime",0.018518518518518517
16441,E01006319,"Anti-social 
behaviour",0.10185185185185185
16442,E01006319,Shoplifting,0.12037037037037036
16443,E01006319,Bicycle theft,0.027777777777777776
16444,E01006229,Other theft,0.05263157894736842
16445,E01006229,Robbery,0.008771929824561403
16446,E01006229,"Violence 
and 
sexual offences",0.2982456140350877
16447,E01006229,Burglary,0.09649122807017543
16448,E01006229,Public order,0.12280701754385964
16449,E01006229,Other crime,0.017543859649122806
16450,E01006229,"Criminal damage 
and 
arson",0.13157894736842105
16451,E01006229,"Vehicle 
crime",0.06140350877192982
16452,E01006229,"Anti-social 
behaviour",0.19298245614035087
16453,E01006229,Bicycle theft,0.008771929824561403
16454,E01006229,Drugs,0.008771929824561403
16455,E01006230,Other theft,0.023255813953488372
16456,E01006230,"Violence 
and 
sexual offences",0.27906976744186046
16457,E01006230,Burglary,0.11627906976744186
16458,E01006230,Public order,0.13953488372093023
16459,E01006230,"Criminal damage 
and 
arson",0.20930232558139536
16460,E01006230,"Vehicle 
crime",0.06976744186046512
16461,E01006230,"Anti-social 
behaviour",0.11627906976744186
16462,E01006230,Drugs,0.023255813953488372
16463,E01006230,"Possession 
of 
weapons",0.023255813953488372
16464,E01006233,Other theft,0.07462686567164178
16465,E01006233,Robbery,0.014925373134328358
16466,E01006233,"Violence 
and 
sexual offences",0.2537313432835821
16467,E01006233,Burglary,0.14925373134328357
16468,E01006233,Public order,0.014925373134328358
16469,E01006233,Other crime,0.014925373134328358
16470,E01006233,"Criminal damage 
and 
arson",0.11940298507462686
16471,E01006233,"Vehicle 
crime",0.208955223880597
16472,E01006233,"Anti-social 
behaviour",0.1044776119402985
16473,E01006233,Shoplifting,0.014925373134328358
16474,E01006233,Drugs,0.029850746268656716
16475,E01006237,Other theft,0.14285714285714285
16476,E01006237,"Violence 
and 
sexual offences",0.20238095238095238
16477,E01006237,Burglary,0.11904761904761904
16478,E01006237,Public order,0.047619047619047616
16479,E01006237,"Criminal damage 
and 
arson",0.07142857142857142
16480,E01006237,"Vehicle 
crime",0.23809523809523808
16481,E01006237,"Anti-social 
behaviour",0.14285714285714285
16482,E01006237,"Possession 
of 
weapons",0.023809523809523808
16483,E01006237,"Theft 
from the person",0.011904761904761904
16484,E01006238,Other theft,0.07874015748031496
16485,E01006238,Robbery,0.007874015748031496
16486,E01006238,"Violence 
and 
sexual offences",0.31496062992125984
16487,E01006238,Burglary,0.08661417322834646
16488,E01006238,Public order,0.15748031496062992
16489,E01006238,Other crime,0.023622047244094488
16490,E01006238,"Criminal damage 
and 
arson",0.06299212598425197
16491,E01006238,"Vehicle 
crime",0.047244094488188976
16492,E01006238,"Anti-social 
behaviour",0.1889763779527559
16493,E01006238,Shoplifting,0.007874015748031496
16494,E01006238,Bicycle theft,0.015748031496062992
16495,E01006238,Drugs,0.007874015748031496
16496,E01006259,Other theft,0.014492753623188406
16497,E01006259,"Violence 
and 
sexual offences",0.2318840579710145
16498,E01006259,Burglary,0.057971014492753624
16499,E01006259,Public order,0.043478260869565216
16500,E01006259,Other crime,0.014492753623188406
16501,E01006259,"Criminal damage 
and 
arson",0.17391304347826086
16502,E01006259,"Vehicle 
crime",0.08695652173913043
16503,E01006259,"Anti-social 
behaviour",0.37681159420289856
16504,E01006312,Other theft,0.05263157894736842
16505,E01006312,"Violence 
and 
sexual offences",0.2631578947368421
16506,E01006312,Burglary,0.10526315789473684
16507,E01006312,Public order,0.05263157894736842
16508,E01006312,"Criminal damage 
and 
arson",0.15789473684210525
16509,E01006312,"Vehicle 
crime",0.10526315789473684
16510,E01006312,"Anti-social 
behaviour",0.2631578947368421
16511,E01006313,Other theft,0.022222222222222223
16512,E01006313,"Violence 
and 
sexual offences",0.3333333333333333
16513,E01006313,Burglary,0.06666666666666667
16514,E01006313,Public order,0.1111111111111111
16515,E01006313,Other crime,0.011111111111111112
16516,E01006313,"Criminal damage 
and 
arson",0.13333333333333333
16517,E01006313,"Vehicle 
crime",0.08888888888888889
16518,E01006313,"Anti-social 
behaviour",0.23333333333333334
16519,E01006314,Other theft,0.09210526315789473
16520,E01006314,"Violence 
and 
sexual offences",0.35526315789473684
16521,E01006314,Burglary,0.06578947368421052
16522,E01006314,Public order,0.06578947368421052
16523,E01006314,Other crime,0.02631578947368421
16524,E01006314,"Criminal damage 
and 
arson",0.10526315789473684
16525,E01006314,"Vehicle 
crime",0.07894736842105263
16526,E01006314,"Anti-social 
behaviour",0.17105263157894737
16527,E01006314,Shoplifting,0.02631578947368421
16528,E01006314,Bicycle theft,0.013157894736842105
16529,E01006320,Other theft,0.020833333333333332
16530,E01006320,Robbery,0.020833333333333332
16531,E01006320,"Violence 
and 
sexual offences",0.10416666666666667
16532,E01006320,Burglary,0.041666666666666664
16533,E01006320,Public order,0.1875
16534,E01006320,"Criminal damage 
and 
arson",0.1875
16535,E01006320,"Vehicle 
crime",0.0625
16536,E01006320,"Anti-social 
behaviour",0.3125
16537,E01006320,Shoplifting,0.041666666666666664
16538,E01006320,"Possession 
of 
weapons",0.020833333333333332
16539,E01006321,Other theft,0.047619047619047616
16540,E01006321,"Violence 
and 
sexual offences",0.42857142857142855
16541,E01006321,Public order,0.047619047619047616
16542,E01006321,"Criminal damage 
and 
arson",0.047619047619047616
16543,E01006321,"Vehicle 
crime",0.09523809523809523
16544,E01006321,"Anti-social 
behaviour",0.2857142857142857
16545,E01006321,"Possession 
of 
weapons",0.047619047619047616
16546,E01006231,Other theft,0.09448818897637795
16547,E01006231,Robbery,0.031496062992125984
16548,E01006231,"Violence 
and 
sexual offences",0.1889763779527559
16549,E01006231,Burglary,0.14173228346456693
16550,E01006231,Public order,0.07874015748031496
16551,E01006231,Other crime,0.007874015748031496
16552,E01006231,"Criminal damage 
and 
arson",0.11023622047244094
16553,E01006231,"Vehicle 
crime",0.07874015748031496
16554,E01006231,"Anti-social 
behaviour",0.18110236220472442
16555,E01006231,Shoplifting,0.07086614173228346
16556,E01006231,"Possession 
of 
weapons",0.015748031496062992
16557,E01006232,Other theft,0.20212765957446807
16558,E01006232,Robbery,0.010638297872340425
16559,E01006232,"Violence 
and 
sexual offences",0.26595744680851063
16560,E01006232,Burglary,0.1702127659574468
16561,E01006232,Public order,0.010638297872340425
16562,E01006232,Other crime,0.02127659574468085
16563,E01006232,"Criminal damage 
and 
arson",0.031914893617021274
16564,E01006232,"Vehicle 
crime",0.0851063829787234
16565,E01006232,"Anti-social 
behaviour",0.19148936170212766
16566,E01006232,"Theft 
from the person",0.010638297872340425
16567,E01006234,Other theft,0.09302325581395349
16568,E01006234,"Violence 
and 
sexual offences",0.3953488372093023
16569,E01006234,Burglary,0.16279069767441862
16570,E01006234,Public order,0.046511627906976744
16571,E01006234,Other crime,0.046511627906976744
16572,E01006234,"Criminal damage 
and 
arson",0.06976744186046512
16573,E01006234,"Vehicle 
crime",0.06976744186046512
16574,E01006234,"Anti-social 
behaviour",0.11627906976744186
16575,E01006235,Other theft,0.08974358974358974
16576,E01006235,"Violence 
and 
sexual offences",0.32051282051282054
16577,E01006235,Burglary,0.08974358974358974
16578,E01006235,Public order,0.08974358974358974
16579,E01006235,"Criminal damage 
and 
arson",0.08974358974358974
16580,E01006235,"Vehicle 
crime",0.038461538461538464
16581,E01006235,"Anti-social 
behaviour",0.28205128205128205
16582,E01006253,Other theft,0.043478260869565216
16583,E01006253,Robbery,0.008695652173913044
16584,E01006253,"Violence 
and 
sexual offences",0.33043478260869563
16585,E01006253,Burglary,0.06086956521739131
16586,E01006253,Public order,0.06956521739130435
16587,E01006253,Other crime,0.034782608695652174
16588,E01006253,"Criminal damage 
and 
arson",0.21739130434782608
16589,E01006253,"Vehicle 
crime",0.06086956521739131
16590,E01006253,"Anti-social 
behaviour",0.1565217391304348
16591,E01006253,Shoplifting,0.008695652173913044
16592,E01006253,"Possession 
of 
weapons",0.008695652173913044
16593,E01006254,Other theft,0.043209876543209874
16594,E01006254,"Violence 
and 
sexual offences",0.3148148148148148
16595,E01006254,Burglary,0.10493827160493827
16596,E01006254,Public order,0.08641975308641975
16597,E01006254,Other crime,0.012345679012345678
16598,E01006254,"Criminal damage 
and 
arson",0.20987654320987653
16599,E01006254,"Vehicle 
crime",0.043209876543209874
16600,E01006254,"Anti-social 
behaviour",0.16666666666666666
16601,E01006254,Bicycle theft,0.006172839506172839
16602,E01006254,"Possession 
of 
weapons",0.012345679012345678
16603,E01006255,Other theft,0.045454545454545456
16604,E01006255,Robbery,0.045454545454545456
16605,E01006255,"Violence 
and 
sexual offences",0.24545454545454545
16606,E01006255,Burglary,0.09090909090909091
16607,E01006255,Public order,0.06363636363636363
16608,E01006255,Other crime,0.01818181818181818
16609,E01006255,"Criminal damage 
and 
arson",0.10909090909090909
16610,E01006255,"Vehicle 
crime",0.09090909090909091
16611,E01006255,"Anti-social 
behaviour",0.16363636363636364
16612,E01006255,Shoplifting,0.10909090909090909
16613,E01006255,"Possession 
of 
weapons",0.00909090909090909
16614,E01006255,"Theft 
from the person",0.00909090909090909
16615,E01006256,Other theft,0.05154639175257732
16616,E01006256,Robbery,0.005154639175257732
16617,E01006256,"Violence 
and 
sexual offences",0.3247422680412371
16618,E01006256,Burglary,0.06701030927835051
16619,E01006256,Public order,0.17010309278350516
16620,E01006256,Other crime,0.010309278350515464
16621,E01006256,"Criminal damage 
and 
arson",0.13402061855670103
16622,E01006256,"Vehicle 
crime",0.08247422680412371
16623,E01006256,"Anti-social 
behaviour",0.12371134020618557
16624,E01006256,Shoplifting,0.015463917525773196
16625,E01006256,Bicycle theft,0.005154639175257732
16626,E01006256,Drugs,0.010309278350515464
16627,E01006260,Other theft,0.0784313725490196
16628,E01006260,"Violence 
and 
sexual offences",0.3431372549019608
16629,E01006260,Burglary,0.13725490196078433
16630,E01006260,Public order,0.0784313725490196
16631,E01006260,Other crime,0.0196078431372549
16632,E01006260,"Criminal damage 
and 
arson",0.17647058823529413
16633,E01006260,"Vehicle 
crime",0.0392156862745098
16634,E01006260,"Anti-social 
behaviour",0.10784313725490197
16635,E01006260,Drugs,0.00980392156862745
16636,E01006260,"Possession 
of 
weapons",0.00980392156862745
16637,E01006370,Other theft,0.07749077490774908
16638,E01006370,Robbery,0.00922509225092251
16639,E01006370,"Violence 
and 
sexual offences",0.2177121771217712
16640,E01006370,Burglary,0.08856088560885608
16641,E01006370,Public order,0.12546125461254612
16642,E01006370,Other crime,0.01107011070110701
16643,E01006370,"Criminal damage 
and 
arson",0.08302583025830258
16644,E01006370,"Vehicle 
crime",0.04981549815498155
16645,E01006370,"Anti-social 
behaviour",0.25092250922509224
16646,E01006370,Shoplifting,0.02214022140221402
16647,E01006370,Bicycle theft,0.023985239852398525
16648,E01006370,Drugs,0.01845018450184502
16649,E01006370,"Possession 
of 
weapons",0.007380073800738007
16650,E01006370,"Theft 
from the person",0.014760147601476014
16651,E01006372,Other theft,0.16923076923076924
16652,E01006372,"Violence 
and 
sexual offences",0.2923076923076923
16653,E01006372,Burglary,0.13846153846153847
16654,E01006372,Public order,0.03076923076923077
16655,E01006372,"Criminal damage 
and 
arson",0.015384615384615385
16656,E01006372,"Vehicle 
crime",0.2
16657,E01006372,"Anti-social 
behaviour",0.15384615384615385
16658,E01006373,Other theft,0.06976744186046512
16659,E01006373,"Violence 
and 
sexual offences",0.4418604651162791
16660,E01006373,Burglary,0.046511627906976744
16661,E01006373,Public order,0.09302325581395349
16662,E01006373,"Criminal damage 
and 
arson",0.06976744186046512
16663,E01006373,"Vehicle 
crime",0.16279069767441862
16664,E01006373,"Anti-social 
behaviour",0.11627906976744186
16665,E01006374,Other theft,0.06097560975609756
16666,E01006374,Robbery,0.008130081300813009
16667,E01006374,"Violence 
and 
sexual offences",0.3861788617886179
16668,E01006374,Burglary,0.10975609756097561
16669,E01006374,Public order,0.15040650406504066
16670,E01006374,Other crime,0.02032520325203252
16671,E01006374,"Criminal damage 
and 
arson",0.052845528455284556
16672,E01006374,"Vehicle 
crime",0.032520325203252036
16673,E01006374,"Anti-social 
behaviour",0.14634146341463414
16674,E01006374,Shoplifting,0.02032520325203252
16675,E01006374,Bicycle theft,0.0040650406504065045
16676,E01006374,Drugs,0.0040650406504065045
16677,E01006374,"Possession 
of 
weapons",0.0040650406504065045
16678,E01006390,Other theft,0.08256880733944955
16679,E01006390,Robbery,0.01834862385321101
16680,E01006390,"Violence 
and 
sexual offences",0.29357798165137616
16681,E01006390,Burglary,0.12844036697247707
16682,E01006390,Public order,0.10091743119266056
16683,E01006390,Other crime,0.03669724770642202
16684,E01006390,"Criminal damage 
and 
arson",0.11926605504587157
16685,E01006390,"Vehicle 
crime",0.03669724770642202
16686,E01006390,"Anti-social 
behaviour",0.07339449541284404
16687,E01006390,Shoplifting,0.07339449541284404
16688,E01006390,Bicycle theft,0.009174311926605505
16689,E01006390,"Possession 
of 
weapons",0.027522935779816515
16690,E01006236,Other theft,0.05102040816326531
16691,E01006236,Robbery,0.02040816326530612
16692,E01006236,"Violence 
and 
sexual offences",0.23469387755102042
16693,E01006236,Burglary,0.12244897959183673
16694,E01006236,Public order,0.07142857142857142
16695,E01006236,Other crime,0.01020408163265306
16696,E01006236,"Criminal damage 
and 
arson",0.09183673469387756
16697,E01006236,"Vehicle 
crime",0.22448979591836735
16698,E01006236,"Anti-social 
behaviour",0.12244897959183673
16699,E01006236,Drugs,0.04081632653061224
16700,E01006236,"Possession 
of 
weapons",0.01020408163265306
16701,E01006388,Other theft,0.07065217391304347
16702,E01006388,"Violence 
and 
sexual offences",0.2391304347826087
16703,E01006388,Burglary,0.09239130434782608
16704,E01006388,Public order,0.07065217391304347
16705,E01006388,Other crime,0.05434782608695652
16706,E01006388,"Criminal damage 
and 
arson",0.11413043478260869
16707,E01006388,"Vehicle 
crime",0.08695652173913043
16708,E01006388,"Anti-social 
behaviour",0.25
16709,E01006388,Bicycle theft,0.005434782608695652
16710,E01006388,Drugs,0.010869565217391304
16711,E01006388,"Possession 
of 
weapons",0.005434782608695652
16712,E01006389,Other theft,0.09782608695652174
16713,E01006389,"Violence 
and 
sexual offences",0.2608695652173913
16714,E01006389,Burglary,0.09782608695652174
16715,E01006389,Public order,0.08695652173913043
16716,E01006389,Other crime,0.03260869565217391
16717,E01006389,"Criminal damage 
and 
arson",0.10869565217391304
16718,E01006389,"Vehicle 
crime",0.043478260869565216
16719,E01006389,"Anti-social 
behaviour",0.25
16720,E01006389,Bicycle theft,0.010869565217391304
16721,E01006389,"Possession 
of 
weapons",0.010869565217391304
16722,E01006391,Other theft,0.10909090909090909
16723,E01006391,Robbery,0.00909090909090909
16724,E01006391,"Violence 
and 
sexual offences",0.2727272727272727
16725,E01006391,Burglary,0.18181818181818182
16726,E01006391,Public order,0.07272727272727272
16727,E01006391,Other crime,0.00909090909090909
16728,E01006391,"Criminal damage 
and 
arson",0.14545454545454545
16729,E01006391,"Vehicle 
crime",0.045454545454545456
16730,E01006391,"Anti-social 
behaviour",0.11818181818181818
16731,E01006391,Shoplifting,0.02727272727272727
16732,E01006391,"Possession 
of 
weapons",0.00909090909090909
16733,E01006257,Other theft,0.0297029702970297
16734,E01006257,"Violence 
and 
sexual offences",0.40594059405940597
16735,E01006257,Burglary,0.04950495049504951
16736,E01006257,Public order,0.0297029702970297
16737,E01006257,Other crime,0.04950495049504951
16738,E01006257,"Criminal damage 
and 
arson",0.1485148514851485
16739,E01006257,"Vehicle 
crime",0.10891089108910891
16740,E01006257,"Anti-social 
behaviour",0.1188118811881188
16741,E01006257,Shoplifting,0.039603960396039604
16742,E01006257,Bicycle theft,0.009900990099009901
16743,E01006257,"Possession 
of 
weapons",0.009900990099009901
16744,E01006258,Other theft,0.023255813953488372
16745,E01006258,Robbery,0.03488372093023256
16746,E01006258,"Violence 
and 
sexual offences",0.1744186046511628
16747,E01006258,Burglary,0.06976744186046512
16748,E01006258,Public order,0.08139534883720931
16749,E01006258,Other crime,0.023255813953488372
16750,E01006258,"Criminal damage 
and 
arson",0.16279069767441862
16751,E01006258,"Vehicle 
crime",0.08139534883720931
16752,E01006258,"Anti-social 
behaviour",0.18604651162790697
16753,E01006258,Shoplifting,0.13953488372093023
16754,E01006258,"Possession 
of 
weapons",0.023255813953488372
16755,E01006369,Other theft,0.08104886769964244
16756,E01006369,Robbery,0.009535160905840286
16757,E01006369,"Violence 
and 
sexual offences",0.2789034564958284
16758,E01006369,Burglary,0.03933253873659118
16759,E01006369,Public order,0.133492252681764
16760,E01006369,Other crime,0.012514898688915376
16761,E01006369,"Criminal damage 
and 
arson",0.057210965435041714
16762,E01006369,"Vehicle 
crime",0.020858164481525627
16763,E01006369,"Anti-social 
behaviour",0.16150178784266986
16764,E01006369,Shoplifting,0.1293206197854589
16765,E01006369,Bicycle theft,0.01728247914183552
16766,E01006369,Drugs,0.010727056019070322
16767,E01006369,"Possession 
of 
weapons",0.015494636471990465
16768,E01006369,"Theft 
from the person",0.032777115613825986
16769,E01006371,Other theft,0.043478260869565216
16770,E01006371,"Violence 
and 
sexual offences",0.18478260869565216
16771,E01006371,Burglary,0.15217391304347827
16772,E01006371,Public order,0.021739130434782608
16773,E01006371,"Criminal damage 
and 
arson",0.14130434782608695
16774,E01006371,"Vehicle 
crime",0.16304347826086957
16775,E01006371,"Anti-social 
behaviour",0.2391304347826087
16776,E01006371,Bicycle theft,0.03260869565217391
16777,E01006371,Drugs,0.010869565217391304
16778,E01006371,"Possession 
of 
weapons",0.010869565217391304
16779,E01006375,Other theft,0.09523809523809523
16780,E01006375,Robbery,0.025974025974025976
16781,E01006375,"Violence 
and 
sexual offences",0.22510822510822512
16782,E01006375,Burglary,0.0735930735930736
16783,E01006375,Public order,0.11688311688311688
16784,E01006375,Other crime,0.004329004329004329
16785,E01006375,"Criminal damage 
and 
arson",0.0735930735930736
16786,E01006375,"Vehicle 
crime",0.08658008658008658
16787,E01006375,"Anti-social 
behaviour",0.2597402597402597
16788,E01006375,Bicycle theft,0.008658008658008658
16789,E01006375,Drugs,0.012987012987012988
16790,E01006375,"Possession 
of 
weapons",0.004329004329004329
16791,E01006375,"Theft 
from the person",0.012987012987012988
16792,E01006306,Other theft,0.08247422680412371
16793,E01006306,Robbery,0.030927835051546393
16794,E01006306,"Violence 
and 
sexual offences",0.26804123711340205
16795,E01006306,Burglary,0.09278350515463918
16796,E01006306,Public order,0.1134020618556701
16797,E01006306,Other crime,0.024054982817869417
16798,E01006306,"Criminal damage 
and 
arson",0.0859106529209622
16799,E01006306,"Vehicle 
crime",0.05154639175257732
16800,E01006306,"Anti-social 
behaviour",0.18900343642611683
16801,E01006306,Shoplifting,0.01718213058419244
16802,E01006306,Bicycle theft,0.006872852233676976
16803,E01006306,Drugs,0.020618556701030927
16804,E01006306,"Possession 
of 
weapons",0.010309278350515464
16805,E01006306,"Theft 
from the person",0.006872852233676976
16806,E01006307,Other theft,0.06666666666666667
16807,E01006307,Robbery,0.01818181818181818
16808,E01006307,"Violence 
and 
sexual offences",0.2909090909090909
16809,E01006307,Burglary,0.06060606060606061
16810,E01006307,Public order,0.04242424242424243
16811,E01006307,Other crime,0.03636363636363636
16812,E01006307,"Criminal damage 
and 
arson",0.1393939393939394
16813,E01006307,"Vehicle 
crime",0.04242424242424243
16814,E01006307,"Anti-social 
behaviour",0.24848484848484848
16815,E01006307,Shoplifting,0.006060606060606061
16816,E01006307,Bicycle theft,0.01818181818181818
16817,E01006307,Drugs,0.01818181818181818
16818,E01006307,"Possession 
of 
weapons",0.012121212121212121
16819,E01006386,Other theft,0.06229508196721312
16820,E01006386,Robbery,0.009836065573770493
16821,E01006386,"Violence 
and 
sexual offences",0.2819672131147541
16822,E01006386,Burglary,0.05901639344262295
16823,E01006386,Public order,0.1180327868852459
16824,E01006386,Other crime,0.018032786885245903
16825,E01006386,"Criminal damage 
and 
arson",0.12131147540983607
16826,E01006386,"Vehicle 
crime",0.02622950819672131
16827,E01006386,"Anti-social 
behaviour",0.21967213114754097
16828,E01006386,Shoplifting,0.027868852459016394
16829,E01006386,Bicycle theft,0.011475409836065573
16830,E01006386,Drugs,0.022950819672131147
16831,E01006386,"Possession 
of 
weapons",0.011475409836065573
16832,E01006386,"Theft 
from the person",0.009836065573770493
16833,E01006387,Other theft,0.04878048780487805
16834,E01006387,Robbery,0.012195121951219513
16835,E01006387,"Violence 
and 
sexual offences",0.15853658536585366
16836,E01006387,Burglary,0.1402439024390244
16837,E01006387,Public order,0.042682926829268296
16838,E01006387,Other crime,0.036585365853658534
16839,E01006387,"Criminal damage 
and 
arson",0.07317073170731707
16840,E01006387,"Vehicle 
crime",0.07926829268292683
16841,E01006387,"Anti-social 
behaviour",0.23170731707317074
16842,E01006387,Shoplifting,0.12804878048780488
16843,E01006387,Bicycle theft,0.018292682926829267
16844,E01006387,Drugs,0.018292682926829267
16845,E01006387,"Theft 
from the person",0.012195121951219513
16846,E01006392,Other theft,0.06463878326996197
16847,E01006392,"Violence 
and 
sexual offences",0.22433460076045628
16848,E01006392,Burglary,0.07604562737642585
16849,E01006392,Public order,0.11026615969581749
16850,E01006392,Other crime,0.011406844106463879
16851,E01006392,"Criminal damage 
and 
arson",0.23574144486692014
16852,E01006392,"Vehicle 
crime",0.049429657794676805
16853,E01006392,"Anti-social 
behaviour",0.17490494296577946
16854,E01006392,Shoplifting,0.022813688212927757
16855,E01006392,Bicycle theft,0.011406844106463879
16856,E01006392,Drugs,0.0076045627376425855
16857,E01006392,"Possession 
of 
weapons",0.0038022813688212928
