,Unnamed: 0,beds,bed_type,bed_score,rating,price,Latitude,Longitude,name,host_id,crime,bus,room,total
1070,1070,1,Real Bed,1,93,90.56122449,53.48452,-2.23524,"Double bed, en-suite, views, central location,",179727146,86.61095983,88.52834845,100,179.0051102
1071,1071,1,Real Bed,1,93,97.44897959,53.45425,-2.22664,"comfortable, clean, large room in great location",28847943,76.66240363,78.87140146,100,185.681919
1072,1072,1,Real Bed,1,100,98.21428571,53.52561,-2.38542,Private and Spacious Single (Website hidden by Airbnb) Cul-De-Sac.,260980712,54.42445449,35.75314703,100,179.5429783
1073,1073,1,Real Bed,1,80,92.60204082,53.48939,-2.2831,"Standard Room with Shared Bathroom in Salford, Manchester",256649592,144.5466694,58.74357753,100,85.43915912
1074,1074,1,Real Bed,1,87,94.3877551,53.50766,-2.23422,Single room in Manchester,259727996,70.22510256,100,100,195.0215077
1075,1075,1,Real Bed,1,94,91.83673469,53.42069,-2.2495,"Private room, West Didsbury, local to town centre",81879984,33.94213291,37.27365995,100,183.458166
1076,1076,1,Real Bed,1,100,97.70408163,53.43815,-2.27278,Cosy terrace,15703205,29.84566859,100,100,267.858413
1077,1077,1,Real Bed,1,100,95.91836735,53.4547,-2.10657,Cosy double bedroom in Denton,142193666,57.35050043,100,100,238.5678669
1078,1078,1,Real Bed,1,100,94.3877551,53.59764,-2.56316,Comfy Space,233319338,30.43087778,42.29559008,100,206.2524674
1079,1079,1,Real Bed,1,100,86.98979592,53.47139,-2.24875,Cosy Apartment by Deansgate St. - 5 min walk,206647205,192.5338229,97.29642596,100,91.75239902
1080,1080,1,Real Bed,1,100,95.91836735,53.596,-2.56414,"Cosy home, superb location.",233319338,30.43087778,61.58746845,100,227.074958
1081,1081,1,Real Bed,1,100,95.66326531,53.4045,-2.16789,"Double rm, shared house 5 min Stockport station",129204684,120.5530927,76.20445093,100,151.3146235
1082,1082,1,Real Bed,1,97,94.3877551,53.49964,-2.28373,Double bedroom in a new build property,20860733,126.9903938,45.90138709,100,109.8997859
1083,1083,1,Real Bed,1,100,89.54081633,53.47532,-2.26208,Double Bedroom in Modern Flat in Castlefield,4676747,96.55951603,100,100,192.9813003
1084,1084,1,Real Bed,1,85,95.66326531,53.60577,-2.44493,Nice master room at Bolton,191711323,50.32799017,100,100,208.5349839
1085,1085,1,Real Bed,1,91,89.28571429,53.47611,-2.23777,Heart of city centre,263061055,290.2637573,93.35774247,100,0
1086,1086,1,Real Bed,1,100,96.17346939,53.38355,-2.28833,Double comfy bed in cozy house,222891872,73.1511485,100,100,223.0223209
1087,1087,1,Real Bed,1,89,75.25510204,53.48956,-2.25023,Elegant Private Room In Award Wining Townhouse,256038182,98.90035278,58.67839176,100,120.1794955
1088,1088,1,Real Bed,1,100,96.42857143,53.51703,-2.33572,Modern Double room close to MCR/Trafford Centre,17113188,58.5209188,100,100,237.9076526
1089,1089,1,Real Bed,1,99,89.28571429,53.47473,-2.20279,Private room in cosy spacious apartment Manchester,192342894,102.9968171,100,100,184.4260082
1090,1090,1,Real Bed,1,97,91.83673469,53.39737,-2.27108,Wythenshawe double room convenient for airport,194708501,34.52734209,62.08201458,100,212.809665
1091,1091,1,Real Bed,1,93,93.62244898,53.44194,-2.2021,Beautiful House Share Near PLAB Academy M19 2BP,189880054,49.1575718,100,100,227.3523358
1092,1092,1,Real Bed,1,100,96.93877551,53.46296,-2.17368,Single room for 1 in Gorton Manchester,29690874,111.7749549,100,100,185.1638206
1093,1093,1,Real Bed,1,80,95.66326531,53.52113,-2.25354,nice room  close to Heaton Park,52025288,22.82315833,81.76667922,100,203.685429
1094,1094,1,Real Bed,1,93,94.89795918,53.48614,-2.17489,Clean room in modern clean house,215067371,67.88426581,87.04561881,100,199.0751603
1095,1095,1,Real Bed,1,97,94.3877551,53.49091,-2.20825,"LOVELL HOMES AREA , ETHIHAD STADIUM ,ROOM",59418458,69.63989338,63.90315173,100,182.9914831
1096,1096,1,Real Bed,1,100,91.83673469,53.52635,-2.23842,WEEKEND HEATON PARK- HOUSE SHARE,264774735,50.91319936,66.67349264,100,207.597028
1097,1097,1,Real Bed,1,100,91.83673469,53.54505,-2.43386,double bedroom in a quiet cul de sac,266607045,36.28296966,100,100,255.553765
1098,1098,1,Real Bed,1,92,95.66326531,53.45227,-2.22725,Cosy double room in good location,266607788,161.5177359,41.37211258,100,69.47623063
1099,1099,1,Real Bed,1,93,91.83673469,53.50657,-2.33371,Delightful Double Bedroom with En-suite,217483593,52.08361774,87.41983163,100,211.2708422
1100,1100,1,Real Bed,1,100,93.87755102,53.4827,-2.20862,Cottage style room near City Centre & Etihad St.,85029235,69.63989338,100,100,224.2376576
1101,1101,1,Real Bed,1,96,94.64285714,53.39284,-2.31524,A beautiful house full of charm and luxury,12150697,25.74920427,100,100,258.1379068
1102,1102,1,Real Bed,1,98,95.15306122,53.45157,-2.22974,Cosy Bedroom With TV Neflix Near The University,252921494,76.66240363,59.01861687,100,173.959089
1103,1103,1,Real Bed,1,83,98.21428571,53.56703,-2.42234,"Private room, near Bolton St, Uni, Town, shops,etc",261080842,77.83282201,100,100,182.9166149
1104,1104,1,Real Bed,1,95,89.28571429,53.38293,-2.35913,Stunning accommodation in a  desirable location,244274703,43.8906891,81.81317868,100,215.8477937
1105,1105,1,Real Bed,1,100,91.07142857,53.47252,-2.242,Double Room King Bed Balcony City Centre Central,20259353,290.2637573,100,100,0.807671306
1106,1106,1,Real Bed,1,96,95.66326531,53.46663,-2.19059,85 Upper double,46539947,83.0997047,100,100,204.0610182
1107,1107,1,Real Bed,1,99,94.13265306,53.48803,-2.23239,Double bedroom in modern NQ flat,120773391,47.40194423,100,100,244.2634017
1108,1108,1,Real Bed,1,96,91.83673469,53.36374,-2.14863,Room in spacious bungalow 10 mins from airport,198910928,13.45981132,19.26743722,100,189.7385862
1109,1109,1,Real Bed,1,90,97.44897959,53.48926,-2.17992,#NAME?,90040306,44.47589829,56.29649779,100,188.3426212
1110,1110,1,Real Bed,1,100,94.89795918,53.45551,-2.22964,"RUBY! Near MRI, Universities & Manchester Centre",223482578,141.6206235,51.78004288,100,105.0573786
1111,1111,1,Real Bed,1,97,94.3877551,53.51867,-2.23363,"Private, lovely bedroom, fantastic transport links",269232554,92.46305171,100,100,195.8669623
1112,1112,1,Real Bed,1,86,93.62244898,53.46857,-2.24988,manchester hulme homestay NO. 2,263860107,96.55951603,100,100,169.4741223
1113,1113,1,Real Bed,1,90,93.62244898,53.46939,-2.24769,Manchester hulme homestay NO. 1,263860107,192.5338229,58.95389198,100,54.03826628
1114,1114,1,Real Bed,1,86,95.66326531,53.46902,-2.2491,manchester hulme homestay NO. 3,263860107,192.5338229,80.53860156,100,71.95451784
1115,1115,1,Real Bed,1,80,93.1122449,53.45761,-2.2314,"8)Comfy,5min University,Close to City Centre,shops",217786660,141.6206235,100,100,121.1932971
1116,1116,1,Real Bed,1,100,95.66326531,53.4522,-2.24489,Beautiful Double Room - Close To City,248028642,116.4566284,100,100,179.2066369
1117,1117,1,Real Bed,1,100,93.1122449,53.44494,-2.34749,Double bedroom with WiFi and Netflix in Urmston,224857889,23.40836752,68.37791139,100,238.0817888
1118,1118,1,Real Bed,1,92,96.17346939,53.56726,-2.42136,"Guest Room Near Bolton St, Hospt, Uni, Shops",261080842,77.83282201,100,100,200.8733956
1119,1119,1,Real Bed,1,95,96.93877551,53.45301,-2.30539,Single room near Bridgewater canal MUFC,199172769,32.77171453,40.88288168,100,194.7974455
1120,1120,1,Real Bed,1,100,95.66326531,53.45275,-2.24214,Cosy private double room,70399710,56.18008205,63.98268321,100,203.4658665
1121,1121,1,Real Bed,1,97,90.05102041,53.48106,-2.23374,Historical Building Near Piccadilly Train Station,268473139,290.2637573,100,100,0
1122,1122,1,Real Bed,1,94,95.66326531,53.46236,-2.24797,Double room in trendy flat close to city centre,40408675,136.3537408,100,100,149.750953
1123,1123,1,Real Bed,1,100,94.3877551,53.39588,-2.35422,Spacious double room with en-suite shower.,215421163,43.8906891,70.57906301,100,221.076129
1124,1124,1,Real Bed,1,94,96.93877551,53.51489,-2.21004,Clean and Spacious,246578306,179.0740115,75.52555901,100,87.7869036
1125,1125,1,Real Bed,1,98,97.19387755,53.44178,-2.26397,"Your Home from Home, Large Sunny Double, Chorlton",15307481,22.82315833,63.7613488,100,233.3694267
1126,1126,1,Real Bed,1,100,81.63265306,53.39496,-2.35264,Nice  apartment near to tram stop in Alty,92138233,43.8906891,79.79925791,100,217.5412219
1127,1127,1,Real Bed,1,97,96.93877551,53.54487,-2.2833,Perfect room in Manchester near tram and motorway,72831684,32.77171453,93.2406363,100,249.6854664
1128,1128,1,Real Bed,1,100,93.1122449,53.46628,-2.24976,Sunny Modern Room in City Centre BEST LOCATION!!!,75709339,136.3537408,100,100,156.7585041
1129,1129,1,Real Bed,1,93,89.28571429,53.48408,-2.22781,Double Bed/ Ensuite/ Parking/ WiFi - Ancoats,58005078,86.61095983,63.68750107,100,154.7168976
1130,1130,1,Real Bed,1,100,89.28571429,53.44274,-2.42772,Large house near Trafford Centre - Red room,28218268,71.39552094,37.92311646,100,155.8133098
1131,1131,1,Real Bed,1,100,89.28571429,53.44222,-2.42778,Large house near Trafford Centre- Yellow room,28218268,71.39552094,41.21515978,100,159.1053531
1132,1132,1,Real Bed,1,90,95.15306122,53.4525,-2.22628,Big room with 2 beds,266607788,161.5177359,46.16029163,100,71.81605526
1133,1133,1,Real Bed,1,96,94.89795918,53.46218,-2.16809,Double Room - Gorton (East Manchester),1944552,84.85533227,100,100,201.6409218
1134,1134,1,Real Bed,1,91,93.1122449,53.46914,-2.22927,City Corner,130163834,71.39552094,65.18332772,100,170.079047
1135,1135,1,Real Bed,1,97,97.95918367,53.58504,-2.42689,Newly decorated single room with smart tv/dvd,114497257,63.20259231,62.3536071,100,191.1968925
1136,1136,1,Real Bed,1,100,96.93877551,53.45056,-2.2343,Private Double Room in Cosy House,28512008,84.85533227,50.60973369,100,162.6931769
1137,1137,1,Real Bed,1,94,93.1122449,53.47824,-2.22499,A comfortable Private room in manchester,222613529,86.61095983,74.82752982,100,170.449086
1138,1138,1,Real Bed,1,95,98.46938776,53.55891,-2.18578,Single room in quiet place,80077129,38.03859722,100,100,247.409251
1139,1139,1,Real Bed,1,95,94.3877551,53.53413,-2.29043,"Quiet, modern, double room - central Prestwich",20248934,31.01608697,48.85732678,100,201.6175452
1140,1140,1,Real Bed,1,97,96.17346939,53.59406,-2.41654,Cosy double room in private new build development,35991412,91.87784252,48.52784741,100,148.23877
1141,1141,1,Real Bed,1,87,93.87755102,53.46062,-2.23655,En-suit flat in the Manchester University area,78603316,184.3408942,100,100,95.29689141
1142,1142,1,Real Bed,1,100,93.1122449,53.42476,-2.2308,Didsbury! Double Bedroom with private bathroom,11713597,51.49840855,100,100,241.6138364
1143,1143,1,Real Bed,1,100,95.66326531,53.54106,-2.30839,Marcos place,105243072,12.87460214,100,100,282.7886632
1144,1144,1,Real Bed,1,90,97.19387755,53.45415,-2.23107,Moon.,270116518,76.66240363,52.55877997,100,155.7812285
1145,1145,1,Real Bed,1,80,67.60204082,53.48126,-2.24315,Modern Student-Only Ensuite Rooms Manchester,272955999,290.2637573,100,100,0
1146,1146,1,Real Bed,1,94,95.66326531,53.4619,-2.17701,1 BEDROOM#FRIENDLY#NEAR SWAMMY PLAB & CITY CENTRE,52564588,88.95179658,100,100,194.3087806
1147,1147,1,Real Bed,1,98,95.66326531,53.41842,-2.23458,Private room Didsbury Village,33666759,55.59487286,82.85093613,100,218.460942
1148,1148,1,Real Bed,1,95,95.66326531,53.51031,-2.20933,Small double room in Victorian terraced house.,6252001,80.17365876,100,100,204.7151262
1149,1149,1,Real Bed,1,95,96.93877551,53.51166,-2.21455,Cozy Big Size Private Bedroom &Free Parking & Wifi,111702869,179.0740115,100,100,111.9715258
1150,1150,1,Real Bed,1,97,93.62244898,53.49097,-2.23869,City Centre - Ensuite room in a 2 modern bed flat,146168890,180.2444299,100,100,109.9766785
1151,1151,1,Real Bed,1,100,94.3877551,53.3852,-2.35007,"Private, quiet and modern room with own bathroom",38283059,22.23794915,100,100,272.149806
1152,1152,1,Real Bed,1,96,94.3877551,53.48575,-2.26367,Fabulous Clean Room,189230418,112.3601641,50.34599305,100,127.0786407
1153,1153,1,Real Bed,1,97,91.83673469,53.48522,-2.18119,1. Stylish Private Room near Etihad & City Centre,191441528,92.46305171,100,100,193.3924725
1154,1154,1,Real Bed,1,100,94.3877551,53.45045,-2.24147,"Welcoming, sunny house, near to the city center",1254867,28.09004103,57.44091856,100,223.7386326
1155,1155,1,Real Bed,1,100,93.1122449,53.37261,-2.1834,"Double bedroom , private bathroom, great location",111288589,30.43087778,100,100,262.6813671
1156,1156,1,Real Bed,1,93,91.83673469,53.47342,-2.29209,Modern apartment in the heart of Media City UK,140203958,84.85533227,100,100,192.4927043
1157,1157,1,Real Bed,1,95,93.36734694,53.43376,-2.23145,"Quiet, safe & quirky room close to Uni and MRI",28205981,84.27012308,100,100,198.6423627
1158,1158,1,Real Bed,1,99,91.32653061,53.4111,-2.25421,New Eco-friendly Riverside Room and private bath.,253167737,52.66882692,69.82675766,100,206.3996167
1159,1159,1,Real Bed,1,93,85.45918367,53.48409,-2.23711,Double bedroom in Exceptional location!,277198325,86.61095983,100,100,184.9288482
1160,1160,1,Real Bed,1,95,85.45918367,53.5396,-2.19303,"Modern Private Room, Close to Central Manchester",68798462,18.72669402,100,100,253.3958652
1161,1161,1,Real Bed,1,95,97.70408163,53.45389,-2.23099,Sun,270116518,76.66240363,60.52589181,100,172.4891913
1162,1162,1,Real Bed,1,100,93.1122449,53.48645,-2.26348,Fabulous clean room#2,189230418,112.3601641,39.44360547,100,120.1956863
1163,1163,1,Real Bed,1,100,93.1122449,53.47425,-2.17122,Superb King size Room near Ethiad & City Centre,143281623,169.1254553,67.71061117,100,91.69740073
1164,1164,1,Real Bed,1,100,92.09183673,53.48718,-2.23533,NEW! Modern room in stylish city centre apartment,77338850,47.40194423,100,100,244.6898925
1165,1165,1,Real Bed,1,100,90.56122449,53.48235,-2.29803,Private room in house near Media City.,30121743,45.64631667,100,100,244.9149078
1166,1166,1,Real Bed,1,100,95.66326531,53.49172,-2.5277,Beautiful double bed room in quiet and nice area,13759989,42.72027073,100,100,252.9429946
1167,1167,1,Real Bed,1,100,93.1122449,53.47201,-2.29846,Master en-suite in the heart of MediaCity,279179264,84.85533227,97.84355598,100,206.1004686
1168,1168,1,Real Bed,1,90,91.58163265,53.48139,-2.24321,"Double bedroom with ENSUIT, PRIVATE bathroom.",193703601,290.2637573,100,100,1.186087849
1169,1169,1,Real Bed,1,98,98.7244898,53.46024,-2.1775,Classic Budget Room (15 mins from City Centre),52564588,88.95179658,100,100,205.5772394
1170,1170,1,Real Bed,1,95,98.21428571,53.50931,-2.19512,"Single room, 3 miles from Piccadilly.",76908965,90.70742415,87.44402298,100,185.2033403
1171,1171,1,Real Bed,1,100,93.1122449,53.48424,-2.17962,2. Stylish Private Room near Etihad & City Centre,191441528,92.46305171,100,100,200.6491932
1172,1172,1,Real Bed,1,100,96.17346939,53.47293,-2.26737,RELAX BY THE CANAL,133932741,69.63989338,100,100,226.533576
1173,1173,1,Real Bed,1,98,94.3877551,53.48469,-2.17993,3. Stylish Private Room near Etihad & City Centre,191441528,92.46305171,100,100,197.8862093
1174,1174,1,Real Bed,1,87,92.09183673,53.4882,-2.23608,Double bed room city centre Room B,80218437,47.40194423,66.20603119,100,183.4794536
1175,1175,1,Real Bed,1,90,99.48979592,53.44308,-2.42797,Large house near Trafford centre - Green room,28218268,71.39552094,33.51198049,100,145.4456299
1176,1176,1,Real Bed,1,98,95.15306122,53.4538,-2.22994,"Onyx! Near MRI, Uni & Manchester City Centre",223482578,76.66240363,51.17905064,100,166.2763141
1177,1177,1,Real Bed,1,100,94.3877551,53.49105,-2.62878,A warm welcome to our cosy home.,280927200,18.72669402,66.58641104,100,242.2474721
1178,1178,1,Real Bed,1,100,95.66326531,53.48338,-2.17557,Single Room 2 Near Etihad Stadium,280296799,65.54342906,100,100,230.1198362
1179,1179,1,Real Bed,1,95,95.66326531,53.48322,-2.17568,Single Room 3 near Etihad Stadium,280296799,65.54342906,100,100,218.6138444
1180,1180,1,Real Bed,1,90,95.66326531,53.48336,-2.17563,Single Room 4 Near Etihad Stadium,280296799,65.54342906,100,100,207.1078526
1181,1181,1,Real Bed,1,89,95.66326531,53.42653,-2.24653,"West Didsbury, small double bed, shared bathroom.",18798362,42.72027073,100,100,225.1192652
1182,1182,1,Real Bed,1,99,95.66326531,53.46648,-2.18921,85 Back Double,46539947,107.0932814,71.7693513,100,158.7359418
1183,1183,1,Real Bed,1,100,90.56122449,53.59603,-2.41516,Cosy double room. Handy for Manchester and Bolton.,53155754,91.87784252,53.09626867,100,151.7796506
1184,1184,1,Real Bed,1,100,95.15306122,53.49119,-2.37482,Room available for working professional,5915204,53.8392453,84.86228746,100,226.1761034
1185,1185,1,Real Bed,1,100,94.3877551,53.42279,-2.23478,Double room in 1st-floor flat in heart of Didsbury,119431234,55.59487286,87.85069637,100,226.6435786
1186,1186,1,Real Bed,1,100,94.13265306,53.42288,-2.33305,Wonderful large room in a special Victorian home,53125153,58.5209188,39.28197643,100,174.8937107
1187,1187,1,Real Bed,1,100,94.3877551,53.5056,-2.28049,Beautiful newly refurbished home.,162881934,65.54342906,89.00317409,100,217.8475001
1188,1188,1,Real Bed,1,93,91.83673469,53.43794,-2.27893,Double room in a friendly household,284204278,35.69776047,100,100,238.209246
1189,1189,1,Real Bed,1,96,95.66326531,53.48571,-2.17556,CLean Single room in Modern house,215067371,67.88426581,73.9099701,100,193.6214108
1190,1190,1,Real Bed,1,100,93.87755102,53.39928,-2.34775,Lovely double room in a cosy terraced house,82066005,43.8906891,32.5652185,100,182.5520804
1191,1191,1,Real Bed,1,97,93.1122449,53.55304,-2.62687,Private Room Near Hospital Off Wigan Lane WN1 1XT,120517266,112.3601641,100,100,175.3295184
1192,1192,1,Real Bed,1,100,93.1122449,53.55135,-2.62814,Private Room Near Hospital -- Off Wigan Lane WN1,120517266,112.3601641,76.03044182,100,156.7825226
1193,1193,1,Real Bed,1,97,98.21428571,53.50422,-2.28174,Double room in beautiful home,162881934,65.54342906,100,100,225.690731
1194,1194,1,Real Bed,1,100,92.34693878,53.53401,-2.28061,Private Bedroom & Bathroom - Central Prestwich,279963357,30.43087778,100,100,261.916061
1195,1195,1,Real Bed,1,96,95.40816327,53.50058,-2.17594,Lovely Room Bus Ride From Piccadilly Gardens,80883858,80.17365876,100,100,206.6251243
1196,1196,1,Real Bed,1,100,89.28571429,53.4882,-2.23679,Bright and spacious flat near centre of Manchester,93497807,47.40194423,75.46683966,100,217.3506097
1197,1197,1,Real Bed,1,96,94.3877551,53.45761,-2.26982,The Pantry Attic,152789738,32.18650534,94.42173061,100,246.3580612
1198,1198,1,Real Bed,1,100,86.73469388,53.47897,-2.21825,Spacious Apartment located conveniently central,36131138,86.61095983,100,100,200.123734
1199,1199,1,Real Bed,1,96,89.54081633,53.48904,-2.24024,Master Bedroom with Ensuite near Victoria Station,176620064,47.40194423,67.08923559,100,200.8589834
1200,1200,1,Real Bed,1,88,96.93877551,53.45282,-2.22924,STAR,270116518,76.66240363,56.72211773,100,155.7586709
1201,1201,1,Real Bed,1,100,95.66326531,53.57999,-2.39482,Newly refurbished house with a large communal area,287499603,69.05468419,100,100,226.6085811
1202,1202,1,Real Bed,1,99,95.66326531,53.44241,-2.19277,Quiet comfortable room with private shower.,63331008,100.0707712,100,100,193.6365692
1203,1203,1,Real Bed,1,100,90.05102041,53.48205,-2.22782,Double room ideal for gay village easygoing host,10100537,86.61095983,100,100,203.4400606
1204,1204,1,Real Bed,1,99,94.3877551,53.51062,-2.25054,Single Private Bedroom - Limited Parking/WiFi,52978368,67.29905662,73.1760104,100,198.2620618
1205,1205,1,Real Bed,1,100,89.28571429,53.3931,-2.20912,Failte,211629426,41.54985235,42.21019394,100,189.9460559
1206,1206,1,Real Bed,1,100,97.95918367,53.51194,-2.21651,Private Double Bedroom in Manchester with Lock,289375147,179.0740115,86.90871305,100,105.7938852
1207,1207,1,Real Bed,1,100,96.93877551,53.49745,-2.27408,Cozy Dbl Bed Room / Near Salford Uni / 1.4m to MC,290300161,153.9100165,100,100,143.0287591
1208,1208,1,Real Bed,1,95,97.95918367,53.52633,-2.21662,Manchester single room with double bed,223719007,33.94213291,72.44929507,100,224.6430285
1209,1209,1,Real Bed,1,97,94.3877551,53.39796,-2.27492,Quiet place by Manchester Intl. Airport & UHSM NHS,290700762,34.52734209,39.89137098,100,193.7592305
1210,1210,1,Real Bed,1,96,88.7755102,53.47915,-2.23058,Ensuite with Netflix 3mins walk to Piccadilly Stn,148271194,290.2637573,100,100,0
1211,1211,1,Real Bed,1,96,96.93877551,53.47936,-2.09398,No 1 Decent Home (double room),219344708,132.2572765,100,100,158.0942391
1212,1212,1,Real Bed,1,100,96.93877551,53.49793,-2.30187,Tidy double room,19586984,46.23152585,100,100,250.7072497
1213,1213,1,Real Bed,1,100,94.3877551,53.45935,-2.22585,"10)Oxford Rd,5min to University.Close toCityCentre",217786660,251.0547417,100,100,43.33301343
1214,1214,1,Real Bed,1,93,90.56122449,53.48816,-2.34179,Beautiful home near Media City/Manchester,39223982,36.86817885,99.91754873,100,235.8578528
1215,1215,1,Real Bed,1,93,96.42857143,53.4768,-2.19025,Double Room near Etihad Stadium,193091641,95.38909765,70.03637883,100,159.1005429
1216,1216,1,Real Bed,1,100,93.87755102,53.55716,-2.21211,Spacious double room in a newly built townhouse,159115584,42.13506154,98.6548817,100,250.3973712
1217,1217,1,Real Bed,1,97,96.93877551,53.52277,-2.04463,Cosy historic semi-rural terrace cottage (1850),11874363,21.06753077,53.0777673,100,222.0805417
1218,1218,1,Real Bed,1,98,95.66326531,53.45436,-2.17821,very Cosy room with calm ambience - Gorton,113925218,79.58844957,100,100,211.7533194
1219,1219,1,Real Bed,1,100,91.83673469,53.49861,-2.17828,Mabus Lodge,293726818,80.17365876,100,100,211.6630759
1220,1220,1,Real Bed,1,93,93.1122449,53.47947,-2.29185,Salford Lowry  Private room,294331250,77.24761282,100,100,200.7541078
1221,1221,1,Real Bed,1,100,93.1122449,53.59263,-2.28034,Beautiful room(1)  with separate shower,169001724,79.00324038,100,100,214.1090045
1222,1222,1,Real Bed,1,94,92.09183673,53.49241,-2.21416,"Modern, comfortable en-suite next to city centre",56900771,73.1511485,66.30754046,100,174.133335
1223,1223,1,Real Bed,1,97,92.85714286,53.49226,-2.21528,"Large, luxury EN-SUITE next to city centre",56900771,73.1511485,70.47234589,100,184.47299
1224,1224,1,Real Bed,1,100,96.42857143,53.53091,-2.20346,En-suite in Manchester,242277987,57.93570962,100,100,238.4928618
1225,1225,1,Real Bed,1,86,92.09183673,53.45226,-2.22296,Lovely Double Bedroom in a Family House,295159745,161.5177359,100,100,112.2937267
1226,1226,1,Real Bed,1,91,86.73469388,53.4736,-2.24231,"Bright Private Room,Own bathtub,in the City Center",210633540,290.2637573,100,100,0
1227,1227,1,Real Bed,1,90,94.3877551,53.52633,-2.21662,Double bed in single bedroom room to stay,223719007,33.94213291,72.44929507,100,209.6054255
1228,1228,1,Real Bed,1,100,85.20408163,53.47186,-2.24704,Fancy En-suite Room in the City Center,210633540,192.5338229,100,100,92.67025877
1229,1229,1,Real Bed,1,97,94.3877551,53.60958,-2.393,Home from home in our lovely annex.,83973204,11.11897457,72.59804678,100,248.1908225
1230,1230,1,Real Bed,1,97,96.42857143,53.38035,-2.25811,"A cozy Private Double Bedroom, close to airport.",72170940,114.1157917,86.65186763,100,163.895708
1231,1231,1,Real Bed,1,100,95.40816327,53.51267,-2.28186,"Clean, Comfortable and Cozy Double Bedroom",296542909,47.98715342,73.13421503,100,220.5552249
1232,1232,1,Real Bed,1,100,97.19387755,53.42741,-2.21323,Homey house close to Didsbury and city centre!,23532970,73.73635769,51.64205495,100,175.0995748
1233,1233,1,Real Bed,1,100,92.34693878,53.46634,-2.19636,"Modern, clean, comfortable. 5 min train to city.",221462254,83.0997047,100,100,209.2472341
1234,1234,1,Real Bed,1,100,90.56122449,53.37066,-2.36953,Classic Single Shared Bathroom,11483160,13.45981132,67.46244692,100,244.5638601
1235,1235,1,Real Bed,1,100,93.1122449,53.49193,-2.21475,Double room near City Centre and Etihad,5931374,73.1511485,80.47754544,100,200.4386418
1236,1236,1,Real Bed,1,96,94.3877551,53.47977,-2.29183,Quays media city private room,294331250,77.24761282,100,100,208.4545366
1237,1237,1,Real Bed,1,80,94.13265306,53.42438,-2.24519,The Belfry room 2,64503048,42.72027073,64.61874273,100,172.8249001
1238,1238,1,Real Bed,1,87,90.56122449,53.47661,-2.23613,Double room in the centre of Manchester M1,111475561,290.2637573,100,100,0.258796485
1239,1239,1,Real Bed,1,93,81.63265306,53.47488,-2.25878,Private Room with EnSuite & Balcony in Castlefield,275349874,96.55951603,45.76474156,100,121.6792271
1240,1240,1,Real Bed,1,100,91.83673469,53.48383,-2.25538,City centre flat close to Spinningfields and Arena,250153759,112.3601641,100,100,179.4765706
1241,1241,1,Real Bed,1,95,90.56122449,53.47835,-2.22011,Double with private bathroom in central manc,117459534,86.61095983,100,100,193.7527514
1242,1242,1,Real Bed,1,100,94.3877551,53.50054,-2.25369,Private room ~1 mile from Manchester Victoria,6863684,95.38909765,53.02703814,100,152.0256956
1243,1243,1,Real Bed,1,100,96.17346939,53.47274,-2.11113,"Cosy Rm, 10-min Train to City Centre & FreeParking",25528435,57.93570962,66.11864243,100,204.3564022
1244,1244,1,Real Bed,1,100,91.83673469,53.52971,-2.28066,Large Victorian home from home,90272723,74.90677607,100,100,216.9299586
1245,1245,1,Real Bed,1,100,96.17346939,53.4388,-2.16436,"Brand New**King size EMMA bed, private locked room",29202430,45.64631667,71.51705191,100,222.0442046
1246,1246,1,Real Bed,1,100,67.60204082,53.45178,-2.24079,Feel at Home in Manchester,188662896,56.18008205,46.28585181,100,157.7078106
1247,1247,1,Real Bed,1,92,96.93877551,53.51868,-2.2338,Lovely private room in a quiet home,269232554,92.46305171,100,100,188.1176659
1248,1248,1,Real Bed,1,100,93.62244898,53.48301,-2.2963,Premium En-Suite TV bed in newly renovated house,299096161,77.24761282,100,100,216.3748362
1249,1249,1,Real Bed,1,100,93.36734694,53.48131,-2.29726,Private En-Suite TV bedroom in a renovated house,299096161,45.64631667,100,100,247.7210303
1250,1250,1,Real Bed,1,86,96.93877551,53.44966,-2.22622,122 Platt Lane M4 5NN Manchester,50602671,161.5177359,100,100,116.4620941
1251,1251,1,Real Bed,1,92,0,53.4824,-2.23357,Selina Manchester NQ1 - Standard Room,299553898,86.61095983,100,100,104.317917
1252,1252,1,Real Bed,1,90,92.60204082,53.45918,-2.27807,En-Suits private bedroom with double size bed,247663887,81.34407714,58.55353542,100,152.8303492
1253,1253,1,Real Bed,1,100,94.89795918,53.59123,-2.15371,Fully furnished bright Double room in Rochdale,233121582,47.98715342,100,100,246.9108058
1254,1254,1,Real Bed,1,90,94.3877551,53.46863,-2.22915,Cosy southern view room,22646922,361.6592782,92.92181524,100,0
1255,1255,1,Real Bed,1,92,96.42857143,53.45436,-2.22447,Private Double room close to MRI,300982167,161.5177359,100,100,124.1179687
1256,1256,1,Real Bed,1,80,95.66326531,53.38492,-2.2263,Single bedroom silverdale,238470371,26.91962265,49.44738012,100,174.5528182
1257,1257,1,Real Bed,1,96,96.93877551,53.45615,-2.26353,Cozy warm and welcoming (Room 1),244886403,54.42445449,100,100,232.8137482
1258,1258,1,Real Bed,1,100,88.01020408,53.45551,-2.19425,Beautiful modern double guest room,301508044,63.7878015,100,100,224.2224026
